id,city,state_id,county_name,lat,lng,population,incorporated,timezone
1840007548,Douglass,KS,Butler,37.5169,-97.0105,1523,TRUE,America/Chicago
1840016296,Clyde,NC,Haywood,35.533,-82.9108,1522,TRUE,America/New_York
1840020633,Runaway Bay,TX,Wise,33.1774,-97.8709,1522,TRUE,America/Chicago
1840014511,Newark,AR,Independence,35.7076,-91.4434,1522,TRUE,America/Chicago
1840035386,West Hills,PA,Armstrong,40.8291,-79.5452,1522,FALSE,America/New_York
1840016065,Weldon,NC,Halifax,36.4239,-77.613,1522,TRUE,America/New_York
1840151363,Lake LeAnn,MI,Hillsdale,42.0599,-84.4309,1522,FALSE,America/Detroit
1840016030,Dobson,NC,Surry,36.3928,-80.7245,1521,TRUE,America/New_York
1840017722,Rutledge,TN,Grainger,36.2757,-83.5311,1521,TRUE,America/New_York
1840020634,New Fairview,TX,Wise,33.1124,-97.4456,1521,TRUE,America/Chicago
1840009574,Stockton,KS,Rooks,39.4251,-99.2764,1521,TRUE,America/Chicago
1840148224,West Park,NJ,Cumberland,39.44,-75.2624,1521,FALSE,America/New_York
1840075936,Los Ranchos,CA,San Luis Obispo,35.2104,-120.6295,1521,TRUE,America/Los_Angeles
1840026743,Mechanicsville,MD,St. Mary's,38.4355,-76.7424,1521,FALSE,America/New_York
1840013107,Edgard,LA,St. John the Baptist,30.0362,-90.546,1521,FALSE,America/Chicago
1840009226,Panora,IA,Guthrie,41.6911,-94.3639,1520,TRUE,America/Chicago
1840006198,Marmet,WV,Kanawha,38.2458,-81.5711,1520,TRUE,America/New_York
1840038917,Heritage Pines,FL,Pasco,28.4267,-82.6254,1520,TRUE,America/New_York
1840018145,Gardendale,TX,Ector,32.0105,-102.3587,1520,FALSE,America/Chicago
1840082302,Little Walnut Village,NM,Grant,32.8257,-108.2811,1520,FALSE,America/Denver
1840005529,Dover Beaches South,NJ,Ocean,39.9539,-74.0806,1520,FALSE,America/New_York
1840018697,Dunsmuir,CA,Siskiyou,41.2317,-122.2715,1519,TRUE,America/Los_Angeles
1840013353,Banner Hill,TN,Unicoi,36.1223,-82.4203,1519,FALSE,America/New_York
1840025969,Glendale,MS,Forrest,31.368,-89.3086,1519,FALSE,America/Chicago
1840005196,Lake Telemark,NJ,Morris,40.961,-74.497,1519,FALSE,America/New_York
1840012454,Williamsville,IL,Sangamon,39.9548,-89.5468,1519,TRUE,America/Chicago
1840023053,Coahoma,TX,Howard,32.2956,-101.3089,1519,TRUE,America/Chicago
1840015905,Arnaudville,LA,St. Landry,30.4023,-91.932,1518,TRUE,America/Chicago
1840008754,Medicine Lodge,KS,Barber,37.2851,-98.5812,1518,TRUE,America/Chicago
1840013959,Cecilia,LA,St. Martin,30.3368,-91.8476,1517,FALSE,America/Chicago
1840024812,Mountain Road,VA,Halifax,36.7585,-78.989,1517,FALSE,America/New_York
1840038307,Glen Dale,WV,Marshall,39.9466,-80.7565,1517,TRUE,America/New_York
1840014442,Decatur,AR,Benton,36.3402,-94.4578,1516,TRUE,America/Chicago
1840000529,Smethport,PA,McKean,41.8075,-78.4439,1516,TRUE,America/New_York
1840073731,Weissport East,PA,Carbon,40.8369,-75.6864,1516,TRUE,America/New_York
1840008127,Mount Carroll,IL,Carroll,42.0948,-89.977,1515,TRUE,America/Chicago
1840015873,Lumberton,MS,Lamar,31.0064,-89.4592,1515,TRUE,America/Chicago
1840008669,Grayville,IL,White,38.2554,-87.997,1515,TRUE,America/Chicago
1840042247,Lake Sherwood,CA,Ventura,34.134,-118.8804,1515,TRUE,America/Los_Angeles
1840013176,Augusta,KY,Bracken,38.7723,-84.0003,1514,TRUE,America/New_York
1840019339,Morenci,AZ,Greenlee,33.0539,-109.331,1514,FALSE,America/Phoenix
1840032300,DeLisle,MS,Harrison,30.3848,-89.2746,1514,TRUE,America/Chicago
1840018970,Parks,AZ,Coconino,35.2939,-111.977,1514,FALSE,America/Phoenix
1840020652,Quinlan,TX,Hunt,32.909,-96.1312,1514,TRUE,America/Chicago
1840136955,Sun Prairie,MT,Cascade,47.5386,-111.4918,1514,FALSE,America/Denver
1840019571,Serenada,TX,Williamson,30.6948,-97.6959,1513,FALSE,America/Chicago
1840022518,Cedar Ridge,CA,Tuolumne,38.066,-120.2737,1513,FALSE,America/Los_Angeles
1840022430,Parachute,CO,Garfield,39.4508,-108.0529,1513,TRUE,America/Denver
1630035657,Coto Norte,PR,Manatí,18.4328,-66.4409,1513,FALSE,America/Puerto_Rico
1840008373,Mount Pulaski,IL,Logan,40.0102,-89.2839,1513,TRUE,America/Chicago
1840018938,Del Rey,CA,Fresno,36.6565,-119.5981,1513,FALSE,America/Los_Angeles
1840002001,Shell Lake,WI,Washburn,45.7322,-91.9033,1513,TRUE,America/Chicago
1840080446,Absecon Highlands,NJ,Atlantic,39.4409,-74.4735,1512,FALSE,America/New_York
1840002651,Baltic,SD,Minnehaha,43.7603,-96.7371,1512,TRUE,America/Chicago
1840020493,Rolling Hills,CA,Los Angeles,33.7601,-118.3471,1511,TRUE,America/Los_Angeles
1840012386,Powhatan Point,OH,Belmont,39.8625,-80.8098,1511,TRUE,America/New_York
1840010400,Warsaw,IL,Hancock,40.3509,-91.4277,1511,TRUE,America/Chicago
1840015315,Watertown,TN,Wilson,36.1007,-86.1394,1511,TRUE,America/Chicago
1840006052,Franklin Furnace,OH,Scioto,38.6114,-82.8439,1511,FALSE,America/New_York
1840007816,Lakeland,MN,Washington,44.9503,-92.77,1510,TRUE,America/Chicago
1840009050,Sanborn,IA,O'Brien,43.1814,-95.6554,1510,TRUE,America/Chicago
1840015724,Stamps,AR,Lafayette,33.3568,-93.4955,1510,TRUE,America/Chicago
1840020605,Morton,TX,Cochran,33.7248,-102.7593,1510,TRUE,America/Chicago
1840008128,Lanark,IL,Carroll,42.1019,-89.8336,1510,TRUE,America/Chicago
1840003265,North Granby,CT,Capitol,42.0152,-72.844,1510,FALSE,America/New_York
1840013283,Stearns,KY,McCreary,36.6957,-84.4768,1509,FALSE,America/New_York
1840007044,Bayard,NE,Morrill,41.7572,-103.323,1509,TRUE,America/Denver
1840028601,South Coventry,CT,Capitol,41.7731,-72.3084,1509,FALSE,America/New_York
1840033477,Cedar Glen Lakes,NJ,Ocean,39.9527,-74.3995,1509,FALSE,America/New_York
1840008057,Fairbank,IA,Buchanan,42.6401,-92.0477,1509,TRUE,America/Chicago
1840025840,Epworth,GA,Fannin,34.951,-84.3808,1509,FALSE,America/New_York
1840001982,Eagle River,WI,Vilas,45.925,-89.2561,1508,TRUE,America/Chicago
1840011566,Weston,OH,Wood,41.3464,-83.7948,1508,TRUE,America/New_York
1840037653,Fife Heights,WA,Pierce,47.2596,-122.346,1508,FALSE,America/Los_Angeles
1840005580,Bellefonte,DE,New Castle,39.7668,-75.4982,1507,TRUE,America/New_York
1840002909,Cambridge,WI,Dane,43.0071,-89.0214,1507,TRUE,America/Chicago
1840011338,Malta,IL,DeKalb,41.9291,-88.8669,1507,TRUE,America/Chicago
1840008920,Madison,MN,Lac qui Parle,45.0127,-96.189,1507,TRUE,America/Chicago
1840035291,Palmdale,PA,Dauphin,40.2962,-76.6234,1507,FALSE,America/New_York
1840014046,Astor,FL,Lake,29.1635,-81.5349,1507,FALSE,America/New_York
1840014146,Belleair Beach,FL,Pinellas,27.9242,-82.8359,1506,TRUE,America/New_York
1840037713,Susitna North,AK,Matanuska-Susitna,62.1281,-149.8593,1506,TRUE,America/Anchorage
1840007521,Cannelton,IN,Perry,37.9106,-86.7377,1506,TRUE,America/Chicago
1840025924,Laguna Park,TX,Bosque,31.8643,-97.3861,1506,FALSE,America/Chicago
1840020811,Lorena,TX,McLennan,31.3818,-97.2127,1506,TRUE,America/Chicago
1840003994,Red Lake,MN,Beltrami,47.8701,-95.0059,1506,FALSE,America/Chicago
1840024337,Intercourse,PA,Lancaster,40.0379,-76.1081,1506,FALSE,America/New_York
1840023207,Pepeekeo,HI,Hawaii,19.8325,-155.1056,1505,FALSE,Pacific/Honolulu
1840012859,Wardsville,MO,Cole,38.4901,-92.1791,1505,TRUE,America/Chicago
1840026413,Lakemont,PA,Blair,40.4642,-78.3922,1504,FALSE,America/New_York
1840004075,Mio,MI,Oscoda,44.6605,-84.1418,1504,FALSE,America/Detroit
1840026010,Watson,LA,Livingston,30.5749,-90.9508,1503,FALSE,America/Chicago
1840009442,Daleville,IN,Delaware,40.1187,-85.5567,1503,TRUE,America/Indiana/Indianapolis
1840004097,Green Valley,SD,Pennington,44.039,-103.1116,1503,FALSE,America/Denver
1840038986,Key Vista,FL,Pasco,28.1946,-82.7703,1503,TRUE,America/New_York
1840006552,Chatmoss,VA,Henry,36.6758,-79.7981,1503,FALSE,America/New_York
1840003551,Alpine,NJ,Bergen,40.9616,-73.9198,1503,TRUE,America/New_York
1840015907,Callahan,FL,Nassau,30.5655,-81.8319,1502,TRUE,America/New_York
1840015319,Boonville,NC,Yadkin,36.234,-80.7093,1502,TRUE,America/New_York
1840076411,Warm Springs,CA,Riverside,33.7067,-117.3343,1502,TRUE,America/Los_Angeles
1840017752,Princeville,NC,Edgecombe,35.8861,-77.5194,1502,TRUE,America/New_York
1840002294,Fall Creek,WI,Eau Claire,44.7639,-91.2783,1502,TRUE,America/Chicago
1840017883,Rose Hill,NC,Duplin,34.8261,-78.0259,1501,TRUE,America/New_York
1840013359,Saxapahaw,NC,Alamance,35.9489,-79.321,1501,FALSE,America/New_York
1840038332,Monument Hills,CA,Yolo,38.6641,-121.8754,1500,TRUE,America/Los_Angeles
1840008232,Oakland,IA,Pottawattamie,41.3115,-95.3951,1500,TRUE,America/Chicago
1630035459,Antón Ruíz,PR,Humacao,18.1883,-65.8079,1500,FALSE,America/Puerto_Rico
1840001105,Cresson,PA,Cambria,40.4626,-78.5866,1499,TRUE,America/New_York
1840002715,Spring Green,WI,Sauk,43.1776,-90.0688,1499,TRUE,America/Chicago
1840002005,Crandon,WI,Forest,45.5686,-88.8973,1499,TRUE,America/Chicago
1840001380,West Conshohocken,PA,Montgomery,40.0702,-75.3188,1499,TRUE,America/New_York
1840009174,Slater,IA,Story,41.8807,-93.6911,1498,TRUE,America/Chicago
1840000812,Catawissa,PA,Columbia,40.9531,-76.4604,1498,TRUE,America/New_York
1840020849,Franklin,TX,Robertson,31.025,-96.4876,1498,TRUE,America/Chicago
1840016583,Chesterfield,SC,Chesterfield,34.733,-80.0778,1497,TRUE,America/New_York
1840042995,Lake Lorelei,OH,Brown,39.1875,-83.9715,1497,TRUE,America/New_York
1840002132,Woodville,WI,St. Croix,44.9483,-92.2851,1497,TRUE,America/Chicago
1840000294,Clara City,MN,Chippewa,44.9576,-95.3671,1497,TRUE,America/Chicago
1840011336,Kirkland,IL,DeKalb,42.0905,-88.849,1497,TRUE,America/Chicago
1840005222,Glenmoor,OH,Columbiana,40.6639,-80.6133,1497,FALSE,America/New_York
1840013666,Cane Savannah,SC,Sumter,33.8923,-80.4396,1497,FALSE,America/New_York
1840036481,LaCoste,TX,Medina,29.31,-98.8116,1497,FALSE,America/Chicago
1840003806,Osborne,KS,Osborne,39.4404,-98.6994,1496,TRUE,America/Chicago
1840002321,Whiting,WI,Portage,44.4907,-89.56,1496,TRUE,America/Chicago
1840010925,Mancelona,MI,Antrim,44.9024,-85.0613,1496,TRUE,America/Detroit
1840033717,Upper Fruitland,NM,San Juan,36.7204,-108.3236,1496,FALSE,America/Denver
1840026412,McConnellstown,PA,Huntingdon,40.4643,-78.067,1496,FALSE,America/New_York
1840022053,Lakeside,TX,Tarrant,32.8222,-97.4867,1495,TRUE,America/Chicago
1840002107,Cadott,WI,Chippewa,44.9502,-91.1532,1495,TRUE,America/Chicago
1840004199,Kyle,SD,Oglala Lakota,43.4245,-102.1801,1495,FALSE,America/Denver
1840098097,Saunders Lake,OR,Coos,43.5214,-124.211,1495,FALSE,America/Los_Angeles
1840017533,Covelo,CA,Mendocino,39.8025,-123.2499,1495,FALSE,America/Los_Angeles
1840023959,Mineville,NY,Essex,44.0933,-73.5246,1495,FALSE,America/New_York
1840002627,Random Lake,WI,Sheboygan,43.5541,-87.9548,1494,TRUE,America/Chicago
1840017790,Spencer,TN,Van Buren,35.7393,-85.456,1494,TRUE,America/Chicago
1840001976,West Myerstown,PA,Lebanon,40.3707,-76.3234,1493,TRUE,America/New_York
1840002716,West Baraboo,WI,Sauk,43.4815,-89.7718,1493,TRUE,America/Chicago
1840006684,Avon,MN,Stearns,45.61,-94.4618,1493,TRUE,America/Chicago
1840022181,Lexington,TX,Lee,30.4148,-97.0094,1493,TRUE,America/Chicago
1840000275,Eagle Butte,SD,Ziebach,44.9939,-101.231,1492,TRUE,America/Denver
1840002263,Bonduel,WI,Shawano,44.7383,-88.4476,1492,TRUE,America/Chicago
1840000593,Brooklyn Heights,OH,Cuyahoga,41.418,-81.6681,1492,TRUE,America/New_York
1840020784,Hubbard,TX,Hill,31.847,-96.8003,1492,TRUE,America/Chicago
1840010528,Virginia,IL,Cass,39.9524,-90.2108,1491,TRUE,America/Chicago
1840034972,Woodbury Center,CT,Naugatuck Valley,41.5439,-73.2048,1491,TRUE,America/New_York
1840018022,Julian,CA,San Diego,33.0735,-116.5889,1491,FALSE,America/Los_Angeles
1840023473,Tok,AK,Southeast Fairbanks,63.329,-143.0379,1490,FALSE,America/Anchorage
1840039977,Vernon Center,NJ,Sussex,41.1874,-74.5015,1490,TRUE,America/New_York
1840019251,Bovina,TX,Parmer,34.5156,-102.8848,1490,TRUE,America/Chicago
1840017964,Snead,AL,Blount,34.1162,-86.3902,1490,TRUE,America/Chicago
1630153165,Palmarejo,PR,Corozal,18.3149,-66.2925,1490,FALSE,America/Puerto_Rico
1840005595,Collings Lakes,NJ,Atlantic,39.5939,-74.8821,1489,FALSE,America/New_York
1840022002,Boyd,TX,Wise,33.0843,-97.5632,1488,TRUE,America/Chicago
1840014289,Olive Hill,KY,Carter,38.3037,-83.1682,1488,TRUE,America/New_York
1840028423,Diablo Grande,CA,Stanislaus,37.4009,-121.2629,1488,TRUE,America/Los_Angeles
1840016318,Lake Lure,NC,Rutherford,35.4404,-82.2065,1488,TRUE,America/New_York
1840006352,Mabscott,WV,Raleigh,37.769,-81.2133,1488,TRUE,America/New_York
1840003663,North Charleroi,PA,Washington,40.15,-79.9084,1488,TRUE,America/New_York
1840004028,Keshena,WI,Menominee,44.8697,-88.6002,1487,FALSE,America/Chicago
1840016067,Kenton,TN,Gibson,36.2021,-89.0155,1487,TRUE,America/Chicago
1840009679,Lone Jack,MO,Jackson,38.8706,-94.1852,1487,TRUE,America/Chicago
1840021610,Helena,OK,Alfalfa,36.5463,-98.2718,1487,TRUE,America/Chicago
1840011375,Quincy,MI,Branch,41.9424,-84.8826,1487,TRUE,America/Detroit
1840013133,Laurium,MI,Houghton,47.2351,-88.4382,1486,TRUE,America/Detroit
1840007610,Belle Plaine,KS,Sumner,37.3934,-97.2795,1486,TRUE,America/Chicago
1840020105,Montague,CA,Siskiyou,41.7275,-122.5302,1486,TRUE,America/Los_Angeles
1840002957,Barneveld,WI,Iowa,43.0117,-89.8969,1485,TRUE,America/Chicago
1840017592,Forest Meadows,CA,Calaveras,38.1717,-120.399,1485,FALSE,America/Los_Angeles
1840011120,Durand,IL,Winnebago,42.4338,-89.3268,1485,TRUE,America/Chicago
1630035694,La Alianza,PR,Arecibo,18.395,-66.5975,1484,FALSE,America/Puerto_Rico
1840015558,Marks,MS,Quitman,34.2535,-90.2723,1483,TRUE,America/Chicago
1840000667,Perryopolis,PA,Fayette,40.0869,-79.7526,1483,TRUE,America/New_York
1840042321,Coldstream,OH,Hamilton,39.0479,-84.3475,1483,TRUE,America/New_York
1840000085,Park River,ND,Walsh,48.391,-97.7425,1483,TRUE,America/Chicago
1840021285,Lusk,WY,Niobrara,42.7613,-104.4584,1482,TRUE,America/Denver
1840022551,Springfield,CO,Baca,37.405,-102.6189,1482,TRUE,America/Denver
1840016966,Elmore,AL,Elmore,32.5552,-86.3425,1482,TRUE,America/Chicago
1840145969,Baywood Park,CA,San Mateo,37.5292,-122.3417,1481,FALSE,America/Los_Angeles
1840005888,Parsons,WV,Tucker,39.0942,-79.6785,1481,TRUE,America/New_York
1840017438,Glide,OR,Douglas,43.3029,-123.0666,1481,FALSE,America/Los_Angeles
1840013670,Wedgefield,SC,Sumter,33.883,-80.5156,1480,FALSE,America/New_York
1840017236,Palm Shores,FL,Brevard,28.1919,-80.6594,1479,TRUE,America/New_York
1840014041,Glencoe,FL,Volusia,29.0005,-80.9604,1479,FALSE,America/New_York
1840019501,Brownsboro,TX,Henderson,32.2984,-95.6131,1479,TRUE,America/Chicago
1840008600,Lakeshire,MO,St. Louis,38.54,-90.3384,1478,TRUE,America/Chicago
1840003808,Avalon,NJ,Cape May,39.0906,-74.7356,1478,TRUE,America/New_York
1840007036,Battle Creek,NE,Madison,41.9981,-97.5994,1478,TRUE,America/Chicago
1840004029,Legend Lake,WI,Menominee,44.8909,-88.544,1478,FALSE,America/Chicago
1840009413,Tarkio,MO,Atchison,40.443,-95.3835,1478,TRUE,America/Chicago
1840006547,Weber City,VA,Scott,36.6236,-82.5632,1478,TRUE,America/New_York
1840006459,Clintwood,VA,Dickenson,37.1507,-82.4573,1478,TRUE,America/New_York
1840020600,Munday,TX,Knox,33.4471,-99.624,1478,TRUE,America/Chicago
1840005430,Fredericksburg,PA,Lebanon,40.4441,-76.4377,1478,FALSE,America/New_York
1630023697,Maunabo,PR,Maunabo,18.0056,-65.9009,1478,FALSE,America/Puerto_Rico
1840002388,Independence,WI,Trempealeau,44.3328,-91.4172,1477,TRUE,America/Chicago
1840021985,Sundown,TX,Hockley,33.4576,-102.4908,1477,TRUE,America/Chicago
1840015883,Samson,AL,Geneva,31.1124,-86.0462,1477,TRUE,America/Chicago
1840007519,Belle,MO,Maries,38.2848,-91.7217,1476,TRUE,America/Chicago
1840080504,Beesleys Point,NJ,Cape May,39.2777,-74.6333,1476,FALSE,America/New_York
1840000762,Nescopeck,PA,Luzerne,41.053,-76.2123,1475,TRUE,America/New_York
1840139285,Tyhee,ID,Bannock,42.9552,-112.4561,1475,FALSE,America/Boise
1840003014,Lannon,WI,Waukesha,43.1521,-88.1605,1475,TRUE,America/Chicago
1840025461,Ruch,OR,Jackson,42.2314,-123.0403,1475,FALSE,America/Los_Angeles
1840018094,Ringgold,LA,Bienville,32.3261,-93.2836,1475,TRUE,America/Chicago
1840016567,Mount Airy,GA,Habersham,34.5221,-83.4976,1475,TRUE,America/New_York
1840150584,East Vineland,NJ,Atlantic,39.4805,-74.9158,1475,FALSE,America/New_York
1840019674,Brookside Village,TX,Brazoria,29.5908,-95.3179,1474,TRUE,America/Chicago
1840008302,Lenox,IA,Taylor,40.8835,-94.5583,1474,TRUE,America/Chicago
1840023955,King,WI,Waupaca,44.3402,-89.1228,1474,FALSE,America/Chicago
1630035548,Playa Fortuna,PR,Luquillo,18.3759,-65.746,1474,FALSE,America/Puerto_Rico
1840000491,Manning,IA,Carroll,41.9092,-95.0643,1474,TRUE,America/Chicago
1840013975,Ama,LA,St. Charles,29.944,-90.2967,1473,FALSE,America/Chicago
1840013538,McAlmont,AR,Pulaski,34.7925,-92.196,1473,FALSE,America/Chicago
1840012815,Bel-Nor,MO,St. Louis,38.7017,-90.318,1472,TRUE,America/Chicago
1840014472,Norris,TN,Anderson,36.2137,-84.0629,1472,TRUE,America/New_York
1840010989,Ravenna,MI,Muskegon,43.1888,-85.9415,1472,TRUE,America/Detroit
1840023678,Lazy Mountain,AK,Matanuska-Susitna,61.6517,-148.902,1472,FALSE,America/Anchorage
1840009920,Pierce City,MO,Lawrence,36.9465,-94.0032,1472,TRUE,America/Chicago
1840006188,Alum Creek,WV,Lincoln,38.2875,-81.833,1472,FALSE,America/New_York
1840019661,Brackettville,TX,Kinney,29.3181,-100.4109,1471,TRUE,America/Chicago
1840019783,Fort Benton,MT,Chouteau,47.8291,-110.6557,1470,TRUE,America/Denver
1840002215,Mishicot,WI,Manitowoc,44.2303,-87.6423,1470,TRUE,America/Chicago
1840074311,Leadville North,CO,Lake,39.26,-106.3112,1470,TRUE,America/Denver
1840012723,Sardinia,OH,Brown,39.0071,-83.802,1469,TRUE,America/New_York
1840013338,Millers Creek,NC,Wilkes,36.1909,-81.2356,1469,FALSE,America/New_York
1840013654,Smoke Rise,AL,Blount,33.8789,-86.824,1469,FALSE,America/Chicago
1840010180,Van Meter,IA,Dallas,41.5192,-93.9426,1469,TRUE,America/Chicago
1840005753,Seabrook Farms,NJ,Cumberland,39.5015,-75.219,1469,FALSE,America/New_York
1840000757,Laflin,PA,Luzerne,41.2898,-75.7943,1469,TRUE,America/New_York
1840001207,Blawnox,PA,Allegheny,40.4922,-79.86,1469,TRUE,America/New_York
1840073780,Shorewood-Tower Hills-Harbert,MI,Berrien,41.8817,-86.6142,1468,TRUE,America/Detroit
1840006476,Union Hall,VA,Franklin,37.0206,-79.6837,1468,FALSE,America/New_York
1630146412,Lomas Verdes Comunidad,PR,Moca,18.3823,-67.1201,1467,FALSE,America/Puerto_Rico
1840013834,Hagan,GA,Evans,32.1536,-81.9304,1466,TRUE,America/New_York
1840026162,Sanborn,NY,Niagara,43.1451,-78.8777,1466,FALSE,America/New_York
1840041631,Emigration Canyon,UT,Salt Lake,40.7886,-111.7414,1465,TRUE,America/Denver
1840001249,Oakdale,PA,Allegheny,40.4001,-80.1872,1465,TRUE,America/New_York
1840042286,Patterson Tract,CA,Tulare,36.3795,-119.2956,1465,TRUE,America/Los_Angeles
1840002079,Falkville,AL,Morgan,34.3793,-86.9086,1464,TRUE,America/Chicago
1840016629,Como,MS,Panola,34.5134,-89.9391,1464,TRUE,America/Chicago
1840017640,Big Pine,CA,Inyo,37.1655,-118.2951,1464,FALSE,America/Los_Angeles
1840010128,Traer,IA,Tama,42.1895,-92.4639,1464,TRUE,America/Chicago
1840025001,Saticoy,CA,Ventura,34.2819,-119.1454,1463,FALSE,America/Los_Angeles
1840010556,Wathena,KS,Doniphan,39.7602,-94.9396,1463,TRUE,America/Chicago
1840000638,Fullerton,NE,Nance,41.3647,-97.9726,1463,TRUE,America/Chicago
1840011684,Granville,IL,Putnam,41.2658,-89.2307,1463,TRUE,America/Chicago
1840025820,Lone Oak,TN,Sequatchie,35.2007,-85.3685,1463,FALSE,America/Chicago
1840074241,Lake Marcel-Stillwater,WA,King,47.6926,-121.9151,1463,TRUE,America/Los_Angeles
1840018799,Castle Dale,UT,Emery,39.2218,-111.023,1463,TRUE,America/Denver
1840013976,Bayou Gauche,LA,St. Charles,29.8081,-90.421,1463,FALSE,America/Chicago
1840025059,High Rolls,NM,Otero,32.9388,-105.8214,1463,FALSE,America/Denver
1840153038,Bedminster,NJ,Somerset,40.6745,-74.6592,1463,FALSE,America/New_York
1840005298,Kensington,NY,Nassau,40.7932,-73.7222,1462,TRUE,America/New_York
1840033021,Northlakes,NC,Caldwell,35.7757,-81.3669,1462,FALSE,America/New_York
1840020574,Muenster,TX,Cooke,33.6586,-97.3874,1462,TRUE,America/Chicago
1840008624,Leoti,KS,Wichita,38.4834,-101.3579,1461,TRUE,America/Chicago
1840012235,Philo,IL,Champaign,40.0033,-88.1563,1461,TRUE,America/Chicago
1840009717,Oolitic,IN,Lawrence,38.8935,-86.5254,1461,TRUE,America/Indiana/Indianapolis
1840022389,Uintah,UT,Weber,41.1428,-111.9334,1461,TRUE,America/Denver
1840022081,Tolar,TX,Hood,32.3895,-97.919,1461,TRUE,America/Chicago
1630023544,Playita Cortada,PR,Santa Isabel,17.982,-66.4402,1461,FALSE,America/Puerto_Rico
1840017266,Ocean Ridge,FL,Palm Beach,26.5286,-80.0499,1461,TRUE,America/New_York
1840000754,Hughestown,PA,Luzerne,41.3289,-75.77,1461,TRUE,America/New_York
1840100731,Parkland,PA,Bucks,40.159,-74.9318,1461,FALSE,America/New_York
1840112493,Hamshire,TX,Jefferson,29.857,-94.3185,1460,FALSE,America/Chicago
1840001113,Gallitzin,PA,Cambria,40.481,-78.5547,1460,TRUE,America/New_York
1840018013,St. Stephen,SC,Berkeley,33.4047,-79.9264,1460,TRUE,America/New_York
1840017433,Arapahoe,WY,Fremont,42.9911,-108.4562,1460,FALSE,America/Denver
1840012194,Fort Loramie,OH,Shelby,40.3442,-84.3694,1460,TRUE,America/New_York
1840018358,Chinook,MT,Blaine,48.5902,-109.2319,1460,TRUE,America/Denver
1840025280,Warren,OR,Columbia,45.8133,-122.8796,1459,FALSE,America/Los_Angeles
1840017199,Iota,LA,Acadia,30.326,-92.4956,1459,TRUE,America/Chicago
1840005318,Plandome,NY,Nassau,40.8069,-73.6996,1458,TRUE,America/New_York
1840009176,Roland,IA,Story,42.1661,-93.5028,1458,TRUE,America/Chicago
1840009738,Odon,IN,Daviess,38.8423,-86.9894,1458,TRUE,America/Indiana/Vincennes
1840026552,Duncan Falls,OH,Muskingum,39.8777,-81.9112,1458,FALSE,America/New_York
1840011132,Hebron,IL,McHenry,42.4652,-88.4344,1458,TRUE,America/Chicago
1840022329,West Yellowstone,MT,Gallatin,44.6627,-111.1057,1457,TRUE,America/Denver
1840002461,Brooklyn,WI,Green,42.8524,-89.3723,1457,TRUE,America/Chicago
1840022270,Coulee Dam,WA,Okanogan,47.9689,-118.9759,1457,TRUE,America/Los_Angeles
1840010516,Bridgeport,OH,Belmont,40.0673,-80.7473,1457,TRUE,America/New_York
1840000111,Garrison,ND,McLean,47.6532,-101.4219,1456,TRUE,America/Chicago
1840017226,Pierson,FL,Volusia,29.2401,-81.4559,1456,TRUE,America/New_York
1840010590,Waverly,IL,Morgan,39.5925,-89.9526,1456,TRUE,America/Chicago
1840012792,Hartford,IL,Madison,38.8183,-90.0915,1456,TRUE,America/Chicago
1840019771,Ponderay,ID,Bonner,48.3092,-116.539,1456,TRUE,America/Los_Angeles
1840014700,Redfield,AR,Jefferson,34.4429,-92.1844,1456,TRUE,America/Chicago
1630023696,Suárez,PR,Loíza,18.4311,-65.8515,1456,FALSE,America/Puerto_Rico
1840152654,Thunder Mountain,NM,Santa Fe,35.1009,-106.2278,1456,FALSE,America/Denver
1840014011,Paincourtville,LA,Assumption,29.9886,-91.0554,1455,FALSE,America/Chicago
1840015948,Bronson,FL,Levy,29.4501,-82.6391,1455,TRUE,America/New_York
1840004886,Seneca,PA,Venango,41.377,-79.7073,1455,FALSE,America/New_York
1840012378,Pleasant Hill,OH,Miami,40.0506,-84.3462,1455,TRUE,America/New_York
1840003706,Ashley,OH,Delaware,40.4098,-82.9516,1455,TRUE,America/New_York
1840006303,Bowling Green,VA,Caroline,38.0535,-77.3473,1455,TRUE,America/New_York
1840017558,Foresthill,CA,Placer,39.0053,-120.8314,1455,FALSE,America/Los_Angeles
1840011742,McComb,OH,Hancock,41.1068,-83.7898,1455,TRUE,America/New_York
1840018188,Simmesport,LA,Avoyelles,30.9806,-91.8143,1455,TRUE,America/Chicago
1840017872,Powells Crossroads,TN,Marion,35.1849,-85.4848,1454,TRUE,America/Chicago
1840022472,Paonia,CO,Delta,38.8698,-107.592,1454,TRUE,America/Denver
1840000882,Apollo,PA,Armstrong,40.5848,-79.5647,1454,TRUE,America/New_York
1840075412,North Fork,AZ,Navajo,33.9965,-109.9593,1454,TRUE,America/Phoenix
1840015601,Hayden,AL,Blount,33.8818,-86.7842,1453,TRUE,America/Chicago
1840044741,South Wilton,CT,Western Connecticut,41.173,-73.4166,1453,FALSE,America/New_York
1840019383,Aurora,TX,Wise,33.056,-97.5096,1453,TRUE,America/Chicago
1840006334,Mallory,WV,Logan,37.7302,-81.8243,1453,FALSE,America/New_York
1840010916,Newberry,MI,Luce,46.3538,-85.5098,1453,TRUE,America/Detroit
1840019334,Archer City,TX,Archer,33.5938,-98.6256,1453,TRUE,America/Chicago
